region,stim_id,aggressive,attractive,caring,confident,dominant,emostable,intelligent,mean,responsible,sociable,trustworthy,unhappy,weird
USA & Canada,BF-247,3.3666666666666667,4.5843373493975905,4.993421052631579,5.60752688172043,4.95,5.862637362637362,5.664383561643835,3.6,5.983695652173913,5.5,5.940476190476191,4.454545454545454,2.965909090909091
USA & Canada,BF-250,3.24,4.644578313253012,5.203947368421052,5.908602150537634,5.738888888888889,6.241758241758242,6.102739726027397,3.7555555555555555,6.5271739130434785,5.63855421686747,6.065476190476191,3.9943181818181817,2.835227272727273
USA & Canada,BM-002,3.58,3.7590361445783134,4.894736842105263,5.618279569892473,5.555555555555555,5.912087912087912,5.404109589041096,3.7333333333333334,5.989130434782608,5.246987951807229,5.696428571428571,3.9488636363636362,3.471590909090909
USA & Canada,BM-017,4.013333333333334,3.3072289156626504,4.815789473684211,4.747311827956989,5.027777777777778,4.862637362637362,5.089041095890411,4.194444444444445,5.396739130434782,4.409638554216867,4.7976190476190474,5.340909090909091,4.2102272727272725
USA & Canada,BM-027,2.52,3.963855421686747,5.842105263157895,6.059139784946237,4.772222222222222,6.549450549450549,5.993150684931507,2.7555555555555555,6.2228260869565215,5.921686746987952,6.333333333333333,2.7329545454545454,2.721590909090909
USA & Canada,BM-030,2.953333333333333,3.3132530120481927,5.4868421052631575,5.720430107526882,4.961111111111111,5.945054945054945,5.47945205479452,3.3222222222222224,5.608695652173913,5.265060240963855,5.458333333333333,3.2443181818181817,4.301136363636363
USA & Canada,BM-032,3.433333333333333,3.644578313253012,5.2894736842105265,5.876344086021505,5.533333333333333,5.791208791208791,5.787671232876712,3.5055555555555555,6.184782608695652,5.481927710843373,5.5773809523809526,3.9829545454545454,3.3579545454545454
USA & Canada,BM-040,2.953333333333333,3.427710843373494,4.980263157894737,4.693548387096774,4.816666666666666,5.483516483516484,5.095890410958904,3.5166666666666666,5.771739130434782,4.9156626506024095,5.648809523809524,4.193181818181818,3.8125
USA & Canada,BM-202,3.493333333333333,3.0180722891566263,4.157894736842105,4.166666666666667,4.566666666666666,4.912087912087912,4.513698630136986,4.066666666666666,4.717391304347826,4.036144578313253,4.928571428571429,5.494318181818182,3.6761363636363638
USA & Canada,BM-210,3.92,4.451807228915663,4.769736842105263,5.591397849462366,6.261111111111111,5.71978021978022,5.801369863013699,3.861111111111111,6.054347826086956,5.090361445783133,5.5773809523809526,4.931818181818182,2.8863636363636362
USA & Canada,BM-211,3.7,2.9698795180722892,4.421052631578948,4.532258064516129,4.716666666666667,5.2032967032967035,4.8561643835616435,4.144444444444445,5.364130434782608,4.228915662650603,4.773809523809524,4.596590909090909,4.8977272727272725
USA & Canada,BM-219,4.3933333333333335,2.9036144578313254,3.3289473684210527,3.5698924731182795,3.9444444444444446,3.7472527472527473,3.7260273972602738,4.705555555555556,4.021739130434782,3.3493975903614457,3.886904761904762,6.107954545454546,4.988636363636363
USA & Canada,BM-226,2.7866666666666666,3.072289156626506,4.776315789473684,4.532258064516129,4.405555555555556,5.258241758241758,4.910958904109589,3.4722222222222223,5.375,4.686746987951807,5.196428571428571,4.6477272727272725,4.204545454545454
USA & Canada,BM-227,3.7666666666666666,4.572289156626506,4.703947368421052,5.564516129032258,5.783333333333333,5.9010989010989015,5.465753424657534,3.9055555555555554,5.945652173913044,5.132530120481928,5.648809523809524,4.704545454545454,3.221590909090909
USA & Canada,BM-238,4.126666666666667,2.819277108433735,3.9078947368421053,4.053763440860215,4.688888888888889,4.549450549450549,4.534246575342466,4.483333333333333,4.635869565217392,3.8433734939759034,4.595238095238095,5.681818181818182,4.369318181818182
USA & Canada,BM-250,3.02,3.8674698795180724,5.5394736842105265,5.553763440860215,5.388888888888889,6.1098901098901095,5.8493150684931505,3.3055555555555554,6.505434782608695,5.572289156626506,6.065476190476191,4,3.034090909090909
USA & Canada,BM-253,3.8266666666666667,3.3795180722891565,4.769736842105263,5.908602150537634,5.311111111111111,5.384615384615385,4.691780821917808,4.133333333333334,4.673913043478261,5.0602409638554215,4.857142857142857,3.8693181818181817,4.5397727272727275
USA & Canada,LF-202,3.526666666666667,3.4036144578313254,4.868421052631579,4.698924731182796,4.45,5.373626373626373,4.965753424657534,4.194444444444445,5.103260869565218,4.608433734939759,4.946428571428571,4.517045454545454,3.965909090909091
USA & Canada,LF-206,4.586666666666667,4.8433734939759034,3.9276315789473686,5.161290322580645,5.572222222222222,4.846153846153846,5.273972602739726,5.022222222222222,5.608695652173913,4.4156626506024095,4.946428571428571,5.534090909090909,2.909090909090909
USA & Canada,LF-208,3.64,3.2590361445783134,4.447368421052632,4.258064516129032,4.055555555555555,4.884615384615385,4.883561643835616,4.283333333333333,4.983695652173913,4.289156626506024,4.744047619047619,4.818181818181818,4.732954545454546
USA & Canada,LF-209,2.6266666666666665,4.63855421686747,5.657894736842105,5.172043010752688,4.394444444444445,5.604395604395604,5.6506849315068495,3.1555555555555554,5.961956521739131,5.897590361445783,5.994047619047619,4.096590909090909,3.0170454545454546
USA & Canada,LF-210,3.453333333333333,4.337349397590361,4.756578947368421,4.56989247311828,4.538888888888889,5.076923076923077,5.109589041095891,4.033333333333333,5.657608695652174,4.63855421686747,5.589285714285714,5.079545454545454,3.1761363636363638
USA & Canada,LF-213,3.3533333333333335,4.078313253012048,4.651315789473684,4.188172043010753,4.311111111111111,4.912087912087912,5.2465753424657535,3.8055555555555554,5.608695652173913,4.5,5.458333333333333,5.369318181818182,3.534090909090909
USA & Canada,LF-216,3.8333333333333335,3.7590361445783134,4.171052631578948,4.387096774193548,4.727777777777778,5.032967032967033,4.821917808219178,4.405555555555556,4.961956521739131,4.614457831325301,5.178571428571429,5.113636363636363,3.8579545454545454
USA & Canada,LF-219,3.466666666666667,4.313253012048193,4.526315789473684,4.688172043010753,4.688888888888889,5.027472527472527,5.417808219178082,3.8722222222222222,5.6521739130434785,4.590361445783133,5.434523809523809,5.045454545454546,3.227272727272727
USA & Canada,LF-220,2.8,3.2228915662650603,5.2105263157894735,4.537634408602151,4.066666666666666,5.450549450549451,4.924657534246576,3.4055555555555554,5.413043478260869,5.379518072289157,5.553571428571429,4.090909090909091,3.335227272727273
USA & Canada,LF-226,4.26,4.192771084337349,4.243421052631579,4.795698924731183,5.0777777777777775,4.78021978021978,5.109589041095891,4.722222222222222,5.3478260869565215,4.331325301204819,5.095238095238095,5.107954545454546,3.534090909090909
USA & Canada,LF-228,2.7266666666666666,3.674698795180723,5.217105263157895,4.548387096774194,4.2,5.197802197802198,5.198630136986301,3.2944444444444443,5.565217391304348,4.9879518072289155,5.660714285714286,4.545454545454546,3.1761363636363638
USA & Canada,LF-235,3.1,4.451807228915663,4.677631578947368,4.634408602150538,4.461111111111111,5.423076923076923,5.308219178082192,3.672222222222222,5.679347826086956,4.807228915662651,5.791666666666667,4.573863636363637,3.2329545454545454
USA & Canada,LF-241,3.8266666666666667,5.427710843373494,4.907894736842105,5.989247311827957,5.366666666666666,5.862637362637362,5.664383561643835,4.066666666666666,6.271739130434782,5.409638554216867,5.988095238095238,4.409090909090909,2.9943181818181817
USA & Canada,LF-253,3.66,3.0783132530120483,4.453947368421052,4.145161290322581,4.45,4.8791208791208796,4.705479452054795,4.027777777777778,5.043478260869565,4.409638554216867,4.863095238095238,4.676136363636363,4.386363636363637
USA & Canada,LF-254,3.5866666666666664,4.289156626506024,4.4605263157894735,3.9838709677419355,4.455555555555556,4.456043956043956,4.732876712328767,4.3,5.1521739130434785,4.397590361445783,4.994047619047619,5.619318181818182,3.590909090909091
USA & Canada,LM-207,3.1133333333333333,4.066265060240964,4.822368421052632,5.026881720430108,4.55,5.549450549450549,5.609589041095891,3.3833333333333333,5.853260869565218,4.945783132530121,5.708333333333333,4.6647727272727275,3.0056818181818183
USA & Canada,LM-210,3.96,2.9457831325301207,4.355263157894737,4.962365591397849,5.5777777777777775,5.285714285714286,4.794520547945205,4.411111111111111,5.103260869565218,4.192771084337349,4.6726190476190474,4.653409090909091,3.9318181818181817
USA & Canada,LM-211,2.6133333333333333,3.566265060240964,5.532894736842105,5.026881720430108,4.2444444444444445,5.653846153846154,5.335616438356165,3.1944444444444446,5.608695652173913,5.3433734939759034,5.565476190476191,3.778409090909091,3.8579545454545454
USA & Canada,LM-214,3.0933333333333333,3.5060240963855422,4.881578947368421,5.166666666666667,4.538888888888889,5.763736263736264,5.609589041095891,3.388888888888889,5.625,4.951807228915663,5.529761904761905,3.9261363636363638,3.3181818181818183
USA & Canada,LM-217,4.573333333333333,2.8855421686746987,4.046052631578948,4.32258064516129,4.816666666666666,4.582417582417582,4.575342465753424,4.661111111111111,4.918478260869565,3.7710843373493974,4.446428571428571,5.284090909090909,4.795454545454546
USA & Canada,LM-219,2.64,4.656626506024097,5.881578947368421,6.580645161290323,5.3,6.681318681318682,5.726027397260274,2.911111111111111,6.206521739130435,6.319277108433735,6.315476190476191,2.835227272727273,2.75
USA & Canada,LM-224,3.42,5.042168674698795,5.243421052631579,6.086021505376344,5.877777777777778,6.241758241758242,5.582191780821918,3.5833333333333335,6.092391304347826,5.716867469879518,5.738095238095238,3.7443181818181817,3.875
USA & Canada,LM-227,3.3733333333333335,3.7228915662650603,4.381578947368421,5.247311827956989,5.144444444444445,5.8076923076923075,5.383561643835616,3.9722222222222223,6.016304347826087,4.734939759036145,5.208333333333333,4.221590909090909,3.0511363636363638
USA & Canada,LM-231,3.3,3.6204819277108435,4.782894736842105,4.811827956989247,4.583333333333333,5.521978021978022,5.363013698630137,3.7777777777777777,5.630434782608695,4.927710843373494,5.315476190476191,4.4602272727272725,3.5170454545454546
USA & Canada,LM-241,2.8933333333333335,3.2228915662650603,5.197368421052632,4.559139784946237,4.544444444444444,5.532967032967033,5.212328767123288,3.4944444444444445,5.586956521739131,5.078313253012048,5.5476190476190474,3.977272727272727,4.034090909090909
USA & Canada,LM-243,3.7866666666666666,3.246987951807229,4.1381578947368425,4.559139784946237,4.833333333333333,5.186813186813187,5.034246575342466,4.2444444444444445,4.989130434782608,4.132530120481928,4.970238095238095,5.0625,3.5738636363636362
USA & Canada,LM-247,4.553333333333334,3.5120481927710845,4.065789473684211,5,5.45,5.269230769230769,5.184931506849315,4.783333333333333,5.358695652173913,4.174698795180723,4.845238095238095,5.011363636363637,3.5170454545454546
USA & Canada,LM-250,3.6666666666666665,4.301204819277109,4.776315789473684,5.956989247311828,5.094444444444444,5.543956043956044,5.397260273972603,4.05,5.3478260869565215,5.325301204819277,5.267857142857143,3.9375,3.2045454545454546
USA & Canada,LM-251,3.62,3.1566265060240966,4.3618421052631575,4.5,4.733333333333333,5.15934065934066,4.835616438356165,3.9611111111111112,5.288043478260869,4.397590361445783,4.875,4.5852272727272725,3.710227272727273
USA & Canada,LM-252,3.966666666666667,3.0421686746987953,4.125,3.903225806451613,4.627777777777778,4.686813186813187,4.780821917808219,4.444444444444445,5.038043478260869,4.024096385542169,4.505952380952381,5.909090909090909,4.636363636363637
USA & Canada,WF-007,3.2666666666666666,3.680722891566265,5.190789473684211,5.317204301075269,4.5777777777777775,5.587912087912088,5.2465753424657535,3.7666666666666666,5.608695652173913,4.993975903614458,5.357142857142857,3.460227272727273,4.255681818181818
USA & Canada,WF-012,3.4466666666666668,5.957831325301205,5.032894736842105,5.5,5,5.428571428571429,5.910958904109589,3.8222222222222224,5.956521739130435,5.668674698795181,5.869047619047619,4.806818181818182,2.7556818181818183
USA & Canada,WF-015,3.46,5.921686746987952,5.184210526315789,6.016129032258065,5.35,5.906593406593407,6.212328767123288,4.1,6.309782608695652,5.837349397590361,6.148809523809524,4.119318181818182,2.5
USA & Canada,WF-020,3.6933333333333334,3.4216867469879517,4.2105263157894735,4.123655913978495,3.9722222222222223,4.489010989010989,4.821917808219178,4.411111111111111,4.994565217391305,4.307228915662651,4.744047619047619,4.903409090909091,4.607954545454546
USA & Canada,WF-030,2.86,3.3493975903614457,5.046052631578948,3.89247311827957,3.922222222222222,4.868131868131868,5.116438356164384,3.433333333333333,5.630434782608695,4.789156626506024,5.446428571428571,4.704545454545454,3.6988636363636362
USA & Canada,WF-031,3.36,4.4879518072289155,5.019736842105263,5.037634408602151,4.533333333333333,4.967032967032967,5.0479452054794525,3.783333333333333,5.592391304347826,5.120481927710843,5.4523809523809526,4.534090909090909,3.1988636363636362
USA & Canada,WF-205,3.98,6.192771084337349,4.769736842105263,6.553763440860215,5.766666666666667,5.8901098901098905,6.376712328767123,4.366666666666666,6.451086956521739,5.5120481927710845,5.970238095238095,4.3125,2.5625
USA & Canada,WF-208,2.9,4.759036144578313,4.848684210526316,5.150537634408602,4.6722222222222225,5.357142857142857,5.917808219178082,3.5555555555555554,5.951086956521739,5.240963855421687,5.821428571428571,4.613636363636363,2.909090909090909
USA & Canada,WF-210,4.966666666666667,2.789156626506024,3.75,4.252688172043011,4.605555555555555,4.489010989010989,4.417808219178082,4.966666666666667,4.521739130434782,3.602409638554217,4.279761904761905,5.261363636363637,4.965909090909091
USA & Canada,WF-211,3.2066666666666666,5.427710843373494,4.993421052631579,5.731182795698925,5.022222222222222,5.4945054945054945,5.801369863013699,3.688888888888889,5.9021739130434785,5.4879518072289155,5.738095238095238,4.2727272727272725,3
USA & Canada,WF-215,4.293333333333333,3.9879518072289155,4.3881578947368425,5.5,4.833333333333333,4.747252747252747,4.712328767123288,5.055555555555555,4.885869565217392,4.716867469879518,4.5,3.977272727272727,4.5852272727272725
USA & Canada,WF-220,2.966666666666667,5.813253012048193,5.5394736842105265,6.252688172043011,5.0777777777777775,6.351648351648351,6.041095890410959,3.2944444444444443,6.282608695652174,5.903614457831325,6.285714285714286,3.2954545454545454,2.5511363636363638
USA & Canada,WF-226,3.26,3.0240963855421685,4.894736842105263,4.440860215053763,4.161111111111111,5.230769230769231,5,3.8777777777777778,5.717391304347826,4.530120481927711,5.023809523809524,4.130681818181818,4.869318181818182
USA & Canada,WF-242,2.62,5.837349397590361,5.631578947368421,6.204301075268817,5.138888888888889,6.1923076923076925,6.116438356164384,3.4,6.5271739130434785,6.120481927710843,6.345238095238095,3.3920454545454546,2.7556818181818183
USA & Canada,WF-252,4.286666666666667,4.331325301204819,4.4144736842105265,5.602150537634409,5.233333333333333,5.302197802197802,5.445205479452055,4.85,5.679347826086956,4.813253012048193,5.017857142857143,4.0397727272727275,4.034090909090909
USA & Canada,WM-003,4.253333333333333,4.909638554216867,4.118421052631579,6.086021505376344,5.605555555555555,5.648351648351649,5.760273972602739,4.311111111111111,5.918478260869565,5.102409638554217,5.476190476190476,4.261363636363637,2.909090909090909
USA & Canada,WM-009,3.973333333333333,4.602409638554217,4.355263157894737,5.67741935483871,5.133333333333334,5.467032967032967,5.808219178082192,3.9944444444444445,5.788043478260869,5.006024096385542,5.214285714285714,4.607954545454546,3.1306818181818183
USA & Canada,WM-016,5.173333333333333,3.7228915662650603,3.789473684210526,5.462365591397849,5.805555555555555,4.884615384615385,5.363013698630137,5.161111111111111,5.418478260869565,4.0120481927710845,4.613095238095238,5.0625,3.727272727272727
USA & Canada,WM-039,3.8266666666666667,3.0240963855421685,4.131578947368421,4.333333333333333,3.761111111111111,4.78021978021978,4.63013698630137,4.427777777777778,4.483695652173913,4.120481927710843,4.267857142857143,4.829545454545454,4.346590909090909
USA & Canada,WM-211,4.413333333333333,4.156626506024097,4.269736842105263,5.193548387096774,5.0055555555555555,5.131868131868132,5.006849315068493,4.338888888888889,5.25,4.572289156626506,4.946428571428571,4.653409090909091,3.8295454545454546
USA & Canada,WM-213,3.433333333333333,4.325301204819277,5.243421052631579,6.344086021505376,5.283333333333333,6.082417582417582,5.698630136986301,3.9166666666666665,5.679347826086956,5.837349397590361,5.595238095238095,3.2613636363636362,3.3011363636363638
USA & Canada,WM-216,4,3.2349397590361444,4.0394736842105265,4.204301075268817,4.45,4.527472527472527,5.239726027397261,4.438888888888889,5.483695652173913,4.0602409638554215,4.5,5.426136363636363,4.551136363636363
USA & Canada,WM-217,4.386666666666667,3.6626506024096384,3.776315789473684,4.967741935483871,4.6,4.934065934065934,5.267123287671233,4.75,4.7771739130434785,4.102409638554217,4.7976190476190474,4.903409090909091,4.096590909090909
USA & Canada,WM-229,4.06,4.048192771084337,4.171052631578948,4.752688172043011,4.977777777777778,4.758241758241758,5.301369863013699,4.511111111111111,5.407608695652174,4.578313253012048,4.851190476190476,5.079545454545454,3.909090909090909
USA & Canada,WM-236,3.28,2.9397590361445785,4.092105263157895,4.193548387096774,4.127777777777778,4.7032967032967035,4.493150684931507,4.15,4.641304347826087,4.162650602409639,4.5773809523809526,4.653409090909091,5.2897727272727275
USA & Canada,WM-237,3.8866666666666667,3.1204819277108435,3.9078947368421053,4.505376344086022,4.266666666666667,4.725274725274725,4.945205479452055,4.666666666666667,5.048913043478261,3.8734939759036147,4.291666666666667,4.823863636363637,4.738636363636363
USA & Canada,WM-242,4.56,4.246987951807229,4.144736842105263,5.209677419354839,5.0055555555555555,5.065934065934066,5.342465753424658,4.688888888888889,5.271739130434782,4.602409638554217,4.714285714285714,5.2272727272727275,3.727272727272727
USA & Canada,WM-243,5.88,3.210843373493976,3.4539473684210527,5.17741935483871,5.488888888888889,4.071428571428571,4.719178082191781,5.944444444444445,4.451086956521739,3.566265060240964,3.6964285714285716,5.125,5.386363636363637
USA & Canada,WM-244,4.333333333333333,3.3373493975903616,4.605263157894737,5.478494623655914,4.972222222222222,5.34065934065934,4.97945205479452,4.427777777777778,5.260869565217392,4.969879518072289,4.678571428571429,3.7954545454545454,4.8125
USA & Canada,WM-256,4.3533333333333335,3.0060240963855422,4.151315789473684,4.940860215053763,5.05,4.84065934065934,5.109589041095891,4.477777777777778,5.201086956521739,3.9457831325301207,4.273809523809524,4.443181818181818,4.7102272727272725
Western Europe,AF-203,3.6607142857142856,4.32,5.071428571428571,4.3584905660377355,4.434782608695652,5.475609756097561,5.228260869565218,3.05,5.980769230769231,4.609090909090909,5.245283018867925,4.611111111111111,3.8461538461538463
Western Europe,AF-204,3.5535714285714284,3.59,5.030612244897959,4.037735849056604,4.043478260869565,4.7926829268292686,5.163043478260869,3.15,5.6923076923076925,4.290909090909091,5.226415094339623,5.622222222222222,4.282051282051282
Western Europe,AF-205,3.955357142857143,4.31,4.642857142857143,4.452830188679245,4.804347826086956,5.414634146341464,5.728260869565218,4.075,6.230769230769231,4.745454545454545,4.990566037735849,5,3.8461538461538463
Western Europe,AF-209,3.357142857142857,3.98,5.183673469387755,4.981132075471698,4.771739130434782,5.7682926829268295,5.304347826086956,3.1,5.788461538461538,5.181818181818182,5.39622641509434,3.966666666666667,3.628205128205128
Western Europe,AF-211,3.107142857142857,3.44,5.224489795918367,3.650943396226415,3.880434782608696,4.7682926829268295,5.836956521739131,2.825,5.5576923076923075,4.090909090909091,5.19811320754717,5.4222222222222225,3.448717948717949
Western Europe,AF-212,3.4375,2.95,4.428571428571429,3.7358490566037736,3.8152173913043477,4.585365853658536,4.728260869565218,3.375,5.3076923076923075,4.345454545454546,4.811320754716981,4.877777777777778,5.961538461538462
Western Europe,AF-222,4.133928571428571,3.49,4.316326530612245,4.613207547169812,4.293478260869565,5.097560975609756,5.108695652173913,3.7875,5.528846153846154,4.3090909090909095,5.132075471698113,4.7555555555555555,5.012820512820513
Western Europe,AF-224,3.669642857142857,3.94,4.959183673469388,5.188679245283019,4.771739130434782,5.390243902439025,5.880434782608695,3.575,6.394230769230769,4.9818181818181815,5.283018867924528,4.366666666666666,3.9615384615384617
Western Europe,AF-228,4.017857142857143,4.73,4.826530612244898,5.3584905660377355,4.913043478260869,5.646341463414634,5.956521739130435,3.5125,6.5,4.963636363636364,5.60377358490566,4.166666666666667,3.769230769230769
Western Europe,AF-229,3.7767857142857144,5.19,5.428571428571429,5.2924528301886795,5,5.780487804878049,5.989130434782608,3.6125,6.461538461538462,5.218181818181818,5.820754716981132,4.2555555555555555,2.948717948717949
Western Europe,AF-230,3.5357142857142856,5.02,5.020408163265306,4.556603773584905,4.608695652173913,5.634146341463414,6.076086956521739,3.225,6.711538461538462,4.554545454545455,5.688679245283019,5.411111111111111,2.58974358974359
Western Europe,AF-245,3.1517857142857144,4.37,5.244897959183674,5.839622641509434,4.782608695652174,6.134146341463414,5.793478260869565,3.4875,6.355769230769231,5.345454545454546,5.386792452830188,3.4,4.269230769230769
Western Europe,AF-248,3.5357142857142856,5.32,6.051020408163265,5.915094339622642,5.25,5.865853658536586,6.260869565217392,3.6375,7.105769230769231,5.763636363636364,5.933962264150943,4.122222222222222,2.6923076923076925
Western Europe,AF-250,2.955357142857143,4.8,5.142857142857143,5.066037735849057,4.739130434782608,5.914634146341464,5.771739130434782,2.9,5.894230769230769,5.4818181818181815,5.745283018867925,4,3.0384615384615383
Western Europe,AF-255,4.4375,5.44,4.724489795918367,5.773584905660377,5.5978260869565215,5.780487804878049,6.195652173913044,4.7125,6.865384615384615,4.390909090909091,5.0754716981132075,4.211111111111111,3.141025641025641
Western Europe,AM-201,4.116071428571429,3.11,3.7653061224489797,4.160377358490566,4.195652173913044,5.2073170731707314,5.8478260869565215,3.875,5.644230769230769,3.790909090909091,4.632075471698113,4.888888888888889,4.294871794871795
Western Europe,AM-202,4.8125,3.13,3.9489795918367347,4.40566037735849,4.673913043478261,5.073170731707317,5.086956521739131,4.3,5.528846153846154,3.9272727272727272,4.679245283018868,4.977777777777778,4.384615384615385
Western Europe,AM-204,3.5267857142857144,3.2,4.346938775510204,4.509433962264151,4.054347826086956,5.2682926829268295,5.369565217391305,2.9625,5.403846153846154,4.581818181818182,4.886792452830188,4.2555555555555555,4.846153846153846
Western Europe,AM-205,3.794642857142857,3.11,4.908163265306122,4.89622641509434,4.858695652173913,5.621951219512195,5.815217391304348,3.7,6.326923076923077,4.845454545454546,5.245283018867925,4.233333333333333,4.012820512820513
Western Europe,AM-209,2.9017857142857144,3.43,5.010204081632653,5.169811320754717,4.141304347826087,5.865853658536586,5.945652173913044,2.9,6.125,5.181818181818182,5.30188679245283,3.7,3.2564102564102564
Western Europe,AM-210,3.7589285714285716,4.07,4.377551020408164,4.915094339622642,4.608695652173913,5.560975609756097,6.032608695652174,3.4625,5.971153846153846,4.5636363636363635,5.009433962264151,4.666666666666667,3.269230769230769
Western Europe,AM-211,3.9464285714285716,4.52,4.846938775510204,5.933962264150943,5.021739130434782,5.914634146341464,6.076086956521739,3.8,6.230769230769231,5.245454545454545,5.349056603773585,3.922222222222222,3.3974358974358974
Western Europe,AM-225,4.125,3.48,4.285714285714286,4.283018867924528,4.913043478260869,5.390243902439025,5.369565217391305,3.825,5.471153846153846,4.327272727272727,5,5.1,4.0256410256410255
Western Europe,AM-229,4.410714285714286,3.48,4.255102040816326,5.40566037735849,4.706521739130435,5.573170731707317,6.0978260869565215,3.9,5.519230769230769,4.754545454545455,4.7924528301886795,3.8333333333333335,4.9743589743589745
Western Europe,AM-231,3.0625,3.5,4.8979591836734695,4.80188679245283,4.119565217391305,5.695121951219512,5.608695652173913,2.7,5.403846153846154,5.718181818181818,5.283018867924528,3.188888888888889,3.9358974358974357
Western Europe,AM-237,4.214285714285714,3.45,4.23469387755102,4.283018867924528,4.5,5.085365853658536,5.478260869565218,3.6125,5.5673076923076925,4.154545454545454,4.528301886792453,5.166666666666667,4.82051282051282
Western Europe,AM-238,4.125,3.54,4.122448979591836,4.90566037735849,4.521739130434782,5.621951219512195,6.336956521739131,3.5,5.9326923076923075,4.1454545454545455,4.90566037735849,4.988888888888889,3.576923076923077
Western Europe,AM-243,3.580357142857143,4.43,4.387755102040816,5.19811320754717,4.586956521739131,5.878048780487805,5.956521739130435,3.3875,5.951923076923077,4.8545454545454545,5.509433962264151,4.5777777777777775,3.730769230769231
Western Europe,AM-246,3.0267857142857144,3.64,4.979591836734694,5.339622641509434,4.326086956521739,5.853658536585366,5.8478260869565215,2.95,5.923076923076923,5.172727272727273,5.377358490566038,3.922222222222222,3.6025641025641026
Western Europe,AM-250,4.116071428571429,3.65,4.448979591836735,4.528301886792453,4.641304347826087,5.170731707317073,5.630434782608695,3.5125,5.509615384615385,4.3545454545454545,4.877358490566038,4.866666666666666,3.7564102564102564
Western Europe,BF-003,2.8035714285714284,4.45,6.1020408163265305,5.084905660377358,4.630434782608695,6.182926829268292,5.586956521739131,2.5625,6.211538461538462,6,6.19811320754717,3.3777777777777778,2.4615384615384617
Western Europe,BF-004,4.875,3.57,4.836734693877551,3.8773584905660377,4.673913043478261,5.024390243902439,5.130434782608695,3.8125,5.586538461538462,4.118181818181818,4.783018867924528,5.811111111111111,3.3461538461538463
Western Europe,BF-005,4.1875,4.71,5.418367346938775,5.962264150943396,5.271739130434782,5.7926829268292686,5.684782608695652,3.8875,6.048076923076923,5.181818181818182,5.566037735849057,4.066666666666666,3.2051282051282053
Western Europe,BF-007,4.258928571428571,2.91,4.76530612244898,3.3207547169811322,4.934782608695652,4.451219512195122,4.304347826086956,3.325,4.788461538461538,3.9,4.339622641509434,6.3,3.9743589743589745
Western Europe,BF-008,3.75,3.37,5.122448979591836,4.716981132075472,4.369565217391305,5.158536585365853,4.923913043478261,3.375,5.298076923076923,5.154545454545454,4.89622641509434,4.511111111111111,4.153846153846154
Western Europe,BF-018,3.482142857142857,4.24,5.979591836734694,4.839622641509434,5.141304347826087,5.939024390243903,5.760869565217392,3.025,6.086538461538462,5.5181818181818185,5.754716981132075,4.011111111111111,2.948717948717949
Western Europe,BF-020,2.9732142857142856,3.56,5.948979591836735,5.4245283018867925,4.5978260869565215,6.2073170731707314,4.891304347826087,2.975,5.480769230769231,6.027272727272727,6.19811320754717,2.922222222222222,4.3076923076923075
Western Europe,BF-035,3.857142857142857,4.67,5.051020408163265,5.622641509433962,5.163043478260869,5.658536585365853,5.608695652173913,3.5875,5.836538461538462,5.181818181818182,5.037735849056604,4.155555555555556,3.08974358974359
Western Europe,BF-047,4.6875,3.05,4.23469387755102,5.10377358490566,5.130434782608695,5.2317073170731705,4.815217391304348,4.6125,5.480769230769231,4.318181818181818,4.660377358490566,4.488888888888889,5.512820512820513
Western Europe,BF-201,3.3125,5.45,5.836734693877551,5.9245283018867925,5.304347826086956,6.2317073170731705,6.163043478260869,2.9875,6.4326923076923075,5.663636363636364,5.962264150943396,4.288888888888889,2.3846153846153846
Western Europe,BF-210,2.8660714285714284,5.3,5.979591836734694,6.330188679245283,4.815217391304348,6.280487804878049,6.413043478260869,2.425,6.721153846153846,6.390909090909091,6.037735849056604,2.9,3.3076923076923075
Western Europe,BF-241,3.2232142857142856,6.19,5.887755102040816,5.971698113207547,5.684782608695652,6.451219512195122,6.413043478260869,3.0625,7,5.945454545454545,6.509433962264151,4.222222222222222,2.1153846153846154
Western Europe,BF-244,3.830357142857143,5.74,5.275510204081633,5.867924528301887,5.586956521739131,6.390243902439025,6.228260869565218,3.65,6.990384615384615,5.490909090909091,5.8584905660377355,4.144444444444445,2.6025641025641026
Western Europe,BF-247,3.5089285714285716,5.15,5.214285714285714,5.566037735849057,5.434782608695652,6.134146341463414,6.043478260869565,3.225,6.701923076923077,5.454545454545454,5.877358490566038,4.377777777777778,3.0641025641025643
Western Europe,BF-250,3.9285714285714284,5.08,5.326530612244898,6.018867924528302,5.543478260869565,6.402439024390244,6.021739130434782,3.9375,6.4423076923076925,5.663636363636364,5.669811320754717,3.7333333333333334,3.1025641025641026
Western Europe,BM-002,4.0625,4.91,5.1938775510204085,5.886792452830188,5.326086956521739,6.2073170731707314,5.771739130434782,3.6,6.259615384615385,5.390909090909091,5.462264150943396,3.7888888888888888,3.1794871794871793
Western Europe,BM-017,4.705357142857143,3.59,4.683673469387755,4.811320754716981,5.065217391304348,5.2682926829268295,5.173913043478261,4.1875,5.5,4.3545454545454545,4.5754716981132075,5.277777777777778,4.333333333333333
